Date,DateKey,Year,Quarter,QuarterName,Month,MonthName,MonthShort,WeekOfYear,DayOfWeek,DayName,IsWeekend,YearMonth
2008-11-12,20081112,2008,4,Q4,11,November,Nov,46,3,Wednesday,False,2008-11
2008-11-13,20081113,2008,4,Q4,11,November,Nov,46,4,Thursday,False,2008-11
2008-11-14,20081114,2008,4,Q4,11,November,Nov,46,5,Friday,False,2008-11
2008-11-15,20081115,2008,4,Q4,11,November,Nov,46,6,Saturday,True,2008-11
2008-11-16,20081116,2008,4,Q4,11,November,Nov,46,7,Sunday,True,2008-11
2008-11-17,20081117,2008,4,Q4,11,November,Nov,47,1,Monday,False,2008-11
2008-11-18,20081118,2008,4,Q4,11,November,Nov,47,2,Tuesday,False,2008-11
2008-11-19,20081119,2008,4,Q4,11,November,Nov,47,3,Wednesday,False,2008-11
2008-11-20,20081120,2008,4,Q4,11,November,Nov,47,4,Thursday,False,2008-11
2008-11-21,20081121,2008,4,Q4,11,November,Nov,47,5,Friday,False,2008-11
2008-11-22,20081122,2008,4,Q4,11,November,Nov,47,6,Saturday,True,2008-11
2008-11-23,20081123,2008,4,Q4,11,November,Nov,47,7,Sunday,True,2008-11
2008-11-24,20081124,2008,4,Q4,11,November,Nov,48,1,Monday,False,2008-11
2008-11-25,20081125,2008,4,Q4,11,November,Nov,48,2,Tuesday,False,2008-11
2008-11-26,20081126,2008,4,Q4,11,November,Nov,48,3,Wednesday,False,2008-11
2008-11-27,20081127,2008,4,Q4,11,November,Nov,48,4,Thursday,False,2008-11
2008-11-28,20081128,2008,4,Q4,11,November,Nov,48,5,Friday,False,2008-11
2008-11-29,20081129,2008,4,Q4,11,November,Nov,48,6,Saturday,True,2008-11
2008-11-30,20081130,2008,4,Q4,11,November,Nov,48,7,Sunday,True,2008-11
2008-12-01,20081201,2008,4,Q4,12,December,Dec,49,1,Monday,False,2008-12
2008-12-02,20081202,2008,4,Q4,12,December,Dec,49,2,Tuesday,False,2008-12
2008-12-03,20081203,2008,4,Q4,12,December,Dec,49,3,Wednesday,False,2008-12
2008-12-04,20081204,2008,4,Q4,12,December,Dec,49,4,Thursday,False,2008-12
2008-12-05,20081205,2008,4,Q4,12,December,Dec,49,5,Friday,False,2008-12
2008-12-06,20081206,2008,4,Q4,12,December,Dec,49,6,Saturday,True,2008-12
2008-12-07,20081207,2008,4,Q4,12,December,Dec,49,7,Sunday,True,2008-12
2008-12-08,20081208,2008,4,Q4,12,December,Dec,50,1,Monday,False,2008-12
2008-12-09,20081209,2008,4,Q4,12,December,Dec,50,2,Tuesday,False,2008-12
2008-12-10,20081210,2008,4,Q4,12,December,Dec,50,3,Wednesday,False,2008-12
2008-12-11,20081211,2008,4,Q4,12,December,Dec,50,4,Thursday,False,2008-12
2008-12-12,20081212,2008,4,Q4,12,December,Dec,50,5,Friday,False,2008-12
2008-12-13,20081213,2008,4,Q4,12,December,Dec,50,6,Saturday,True,2008-12
2008-12-14,20081214,2008,4,Q4,12,December,Dec,50,7,Sunday,True,2008-12
2008-12-15,20081215,2008,4,Q4,12,December,Dec,51,1,Monday,False,2008-12
2008-12-16,20081216,2008,4,Q4,12,December,Dec,51,2,Tuesday,False,2008-12
2008-12-17,20081217,2008,4,Q4,12,December,Dec,51,3,Wednesday,False,2008-12
2008-12-18,20081218,2008,4,Q4,12,December,Dec,51,4,Thursday,False,2008-12
2008-12-19,20081219,2008,4,Q4,12,December,Dec,51,5,Friday,False,2008-12
2008-12-20,20081220,2008,4,Q4,12,December,Dec,51,6,Saturday,True,2008-12
2008-12-21,20081221,2008,4,Q4,12,December,Dec,51,7,Sunday,True,2008-12
2008-12-22,20081222,2008,4,Q4,12,December,Dec,52,1,Monday,False,2008-12
2008-12-23,20081223,2008,4,Q4,12,December,Dec,52,2,Tuesday,False,2008-12
2008-12-24,20081224,2008,4,Q4,12,December,Dec,52,3,Wednesday,False,2008-12
2008-12-25,20081225,2008,4,Q4,12,December,Dec,52,4,Thursday,False,2008-12
2008-12-26,20081226,2008,4,Q4,12,December,Dec,52,5,Friday,False,2008-12
2008-12-27,20081227,2008,4,Q4,12,December,Dec,52,6,Saturday,True,2008-12
2008-12-28,20081228,2008,4,Q4,12,December,Dec,52,7,Sunday,True,2008-12
2008-12-29,20081229,2008,4,Q4,12,December,Dec,1,1,Monday,False,2008-12
2008-12-30,20081230,2008,4,Q4,12,December,Dec,1,2,Tuesday,False,2008-12
2008-12-31,20081231,2008,4,Q4,12,December,Dec,1,3,Wednesday,False,2008-12
2009-01-01,20090101,2009,1,Q1,1,January,Jan,1,4,Thursday,False,2009-01
2009-01-02,20090102,2009,1,Q1,1,January,Jan,1,5,Friday,False,2009-01
2009-01-03,20090103,2009,1,Q1,1,January,Jan,1,6,Saturday,True,2009-01
2009-01-04,20090104,2009,1,Q1,1,January,Jan,1,7,Sunday,True,2009-01
2009-01-05,20090105,2009,1,Q1,1,January,Jan,2,1,Monday,False,2009-01
2009-01-06,20090106,2009,1,Q1,1,January,Jan,2,2,Tuesday,False,2009-01
2009-01-07,20090107,2009,1,Q1,1,January,Jan,2,3,Wednesday,False,2009-01
2009-01-08,20090108,2009,1,Q1,1,January,Jan,2,4,Thursday,False,2009-01
2009-01-09,20090109,2009,1,Q1,1,January,Jan,2,5,Friday,False,2009-01
2009-01-10,20090110,2009,1,Q1,1,January,Jan,2,6,Saturday,True,2009-01
2009-01-11,20090111,2009,1,Q1,1,January,Jan,2,7,Sunday,True,2009-01
2009-01-12,20090112,2009,1,Q1,1,January,Jan,3,1,Monday,False,2009-01
2009-01-13,20090113,2009,1,Q1,1,January,Jan,3,2,Tuesday,False,2009-01
2009-01-14,20090114,2009,1,Q1,1,January,Jan,3,3,Wednesday,False,2009-01
2009-01-15,20090115,2009,1,Q1,1,January,Jan,3,4,Thursday,False,2009-01
2009-01-16,20090116,2009,1,Q1,1,January,Jan,3,5,Friday,False,2009-01
2009-01-17,20090117,2009,1,Q1,1,January,Jan,3,6,Saturday,True,2009-01
2009-01-18,20090118,2009,1,Q1,1,January,Jan,3,7,Sunday,True,2009-01
2009-01-19,20090119,2009,1,Q1,1,January,Jan,4,1,Monday,False,2009-01
2009-01-20,20090120,2009,1,Q1,1,January,Jan,4,2,Tuesday,False,2009-01
2009-01-21,20090121,2009,1,Q1,1,January,Jan,4,3,Wednesday,False,2009-01
2009-01-22,20090122,2009,1,Q1,1,January,Jan,4,4,Thursday,False,2009-01
2009-01-23,20090123,2009,1,Q1,1,January,Jan,4,5,Friday,False,2009-01
2009-01-24,20090124,2009,1,Q1,1,January,Jan,4,6,Saturday,True,2009-01
2009-01-25,20090125,2009,1,Q1,1,January,Jan,4,7,Sunday,True,2009-01
2009-01-26,20090126,2009,1,Q1,1,January,Jan,5,1,Monday,False,2009-01
2009-01-27,20090127,2009,1,Q1,1,January,Jan,5,2,Tuesday,False,2009-01
2009-01-28,20090128,2009,1,Q1,1,January,Jan,5,3,Wednesday,False,2009-01
2009-01-29,20090129,2009,1,Q1,1,January,Jan,5,4,Thursday,False,2009-01
2009-01-30,20090130,2009,1,Q1,1,January,Jan,5,5,Friday,False,2009-01
2009-01-31,20090131,2009,1,Q1,1,January,Jan,5,6,Saturday,True,2009-01
2009-02-01,20090201,2009,1,Q1,2,February,Feb,5,7,Sunday,True,2009-02
2009-02-02,20090202,2009,1,Q1,2,February,Feb,6,1,Monday,False,2009-02
2009-02-03,20090203,2009,1,Q1,2,February,Feb,6,2,Tuesday,False,2009-02
2009-02-04,20090204,2009,1,Q1,2,February,Feb,6,3,Wednesday,False,2009-02
2009-02-05,20090205,2009,1,Q1,2,February,Feb,6,4,Thursday,False,2009-02
2009-02-06,20090206,2009,1,Q1,2,February,Feb,6,5,Friday,False,2009-02
2009-02-07,20090207,2009,1,Q1,2,February,Feb,6,6,Saturday,True,2009-02
2009-02-08,20090208,2009,1,Q1,2,February,Feb,6,7,Sunday,True,2009-02
2009-02-09,20090209,2009,1,Q1,2,February,Feb,7,1,Monday,False,2009-02
2009-02-10,20090210,2009,1,Q1,2,February,Feb,7,2,Tuesday,False,2009-02
2009-02-11,20090211,2009,1,Q1,2,February,Feb,7,3,Wednesday,False,2009-02
2009-02-12,20090212,2009,1,Q1,2,February,Feb,7,4,Thursday,False,2009-02
2009-02-13,20090213,2009,1,Q1,2,February,Feb,7,5,Friday,False,2009-02
2009-02-14,20090214,2009,1,Q1,2,February,Feb,7,6,Saturday,True,2009-02
2009-02-15,20090215,2009,1,Q1,2,February,Feb,7,7,Sunday,True,2009-02
2009-02-16,20090216,2009,1,Q1,2,February,Feb,8,1,Monday,False,2009-02
2009-02-17,20090217,2009,1,Q1,2,February,Feb,8,2,Tuesday,False,2009-02
2009-02-18,20090218,2009,1,Q1,2,February,Feb,8,3,Wednesday,False,2009-02
2009-02-19,20090219,2009,1,Q1,2,February,Feb,8,4,Thursday,False,2009-02
2009-02-20,20090220,2009,1,Q1,2,February,Feb,8,5,Friday,False,2009-02
2009-02-21,20090221,2009,1,Q1,2,February,Feb,8,6,Saturday,True,2009-02
2009-02-22,20090222,2009,1,Q1,2,February,Feb,8,7,Sunday,True,2009-02
2009-02-23,20090223,2009,1,Q1,2,February,Feb,9,1,Monday,False,2009-02
2009-02-24,20090224,2009,1,Q1,2,February,Feb,9,2,Tuesday,False,2009-02
2009-02-25,20090225,2009,1,Q1,2,February,Feb,9,3,Wednesday,False,2009-02
2009-02-26,20090226,2009,1,Q1,2,February,Feb,9,4,Thursday,False,2009-02
2009-02-27,20090227,2009,1,Q1,2,February,Feb,9,5,Friday,False,2009-02
2009-02-28,20090228,2009,1,Q1,2,February,Feb,9,6,Saturday,True,2009-02
2009-03-01,20090301,2009,1,Q1,3,March,Mar,9,7,Sunday,True,2009-03
2009-03-02,20090302,2009,1,Q1,3,March,Mar,10,1,Monday,False,2009-03
2009-03-03,20090303,2009,1,Q1,3,March,Mar,10,2,Tuesday,False,2009-03
2009-03-04,20090304,2009,1,Q1,3,March,Mar,10,3,Wednesday,False,2009-03
2009-03-05,20090305,2009,1,Q1,3,March,Mar,10,4,Thursday,False,2009-03
2009-03-06,20090306,2009,1,Q1,3,March,Mar,10,5,Friday,False,2009-03
2009-03-07,20090307,2009,1,Q1,3,March,Mar,10,6,Saturday,True,2009-03
2009-03-08,20090308,2009,1,Q1,3,March,Mar,10,7,Sunday,True,2009-03
2009-03-09,20090309,2009,1,Q1,3,March,Mar,11,1,Monday,False,2009-03
2009-03-10,20090310,2009,1,Q1,3,March,Mar,11,2,Tuesday,False,2009-03
2009-03-11,20090311,2009,1,Q1,3,March,Mar,11,3,Wednesday,False,2009-03
2009-03-12,20090312,2009,1,Q1,3,March,Mar,11,4,Thursday,False,2009-03
2009-03-13,20090313,2009,1,Q1,3,March,Mar,11,5,Friday,False,2009-03
2009-03-14,20090314,2009,1,Q1,3,March,Mar,11,6,Saturday,True,2009-03
2009-03-15,20090315,2009,1,Q1,3,March,Mar,11,7,Sunday,True,2009-03
2009-03-16,20090316,2009,1,Q1,3,March,Mar,12,1,Monday,False,2009-03
2009-03-17,20090317,2009,1,Q1,3,March,Mar,12,2,Tuesday,False,2009-03
2009-03-18,20090318,2009,1,Q1,3,March,Mar,12,3,Wednesday,False,2009-03
2009-03-19,20090319,2009,1,Q1,3,March,Mar,12,4,Thursday,False,2009-03
2009-03-20,20090320,2009,1,Q1,3,March,Mar,12,5,Friday,False,2009-03
2009-03-21,20090321,2009,1,Q1,3,March,Mar,12,6,Saturday,True,2009-03
2009-03-22,20090322,2009,1,Q1,3,March,Mar,12,7,Sunday,True,2009-03
2009-03-23,20090323,2009,1,Q1,3,March,Mar,13,1,Monday,False,2009-03
2009-03-24,20090324,2009,1,Q1,3,March,Mar,13,2,Tuesday,False,2009-03
2009-03-25,20090325,2009,1,Q1,3,March,Mar,13,3,Wednesday,False,2009-03
2009-03-26,20090326,2009,1,Q1,3,March,Mar,13,4,Thursday,False,2009-03
2009-03-27,20090327,2009,1,Q1,3,March,Mar,13,5,Friday,False,2009-03
2009-03-28,20090328,2009,1,Q1,3,March,Mar,13,6,Saturday,True,2009-03
2009-03-29,20090329,2009,1,Q1,3,March,Mar,13,7,Sunday,True,2009-03
2009-03-30,20090330,2009,1,Q1,3,March,Mar,14,1,Monday,False,2009-03
2009-03-31,20090331,2009,1,Q1,3,March,Mar,14,2,Tuesday,False,2009-03
2009-04-01,20090401,2009,2,Q2,4,April,Apr,14,3,Wednesday,False,2009-04
2009-04-02,20090402,2009,2,Q2,4,April,Apr,14,4,Thursday,False,2009-04
2009-04-03,20090403,2009,2,Q2,4,April,Apr,14,5,Friday,False,2009-04
2009-04-04,20090404,2009,2,Q2,4,April,Apr,14,6,Saturday,True,2009-04
2009-04-05,20090405,2009,2,Q2,4,April,Apr,14,7,Sunday,True,2009-04
2009-04-06,20090406,2009,2,Q2,4,April,Apr,15,1,Monday,False,2009-04
2009-04-07,20090407,2009,2,Q2,4,April,Apr,15,2,Tuesday,False,2009-04
2009-04-08,20090408,2009,2,Q2,4,April,Apr,15,3,Wednesday,False,2009-04
2009-04-09,20090409,2009,2,Q2,4,April,Apr,15,4,Thursday,False,2009-04
2009-04-10,20090410,2009,2,Q2,4,April,Apr,15,5,Friday,False,2009-04
2009-04-11,20090411,2009,2,Q2,4,April,Apr,15,6,Saturday,True,2009-04
2009-04-12,20090412,2009,2,Q2,4,April,Apr,15,7,Sunday,True,2009-04
2009-04-13,20090413,2009,2,Q2,4,April,Apr,16,1,Monday,False,2009-04
2009-04-14,20090414,2009,2,Q2,4,April,Apr,16,2,Tuesday,False,2009-04
2009-04-15,20090415,2009,2,Q2,4,April,Apr,16,3,Wednesday,False,2009-04
2009-04-16,20090416,2009,2,Q2,4,April,Apr,16,4,Thursday,False,2009-04
2009-04-17,20090417,2009,2,Q2,4,April,Apr,16,5,Friday,False,2009-04
2009-04-18,20090418,2009,2,Q2,4,April,Apr,16,6,Saturday,True,2009-04
2009-04-19,20090419,2009,2,Q2,4,April,Apr,16,7,Sunday,True,2009-04
2009-04-20,20090420,2009,2,Q2,4,April,Apr,17,1,Monday,False,2009-04
2009-04-21,20090421,2009,2,Q2,4,April,Apr,17,2,Tuesday,False,2009-04
2009-04-22,20090422,2009,2,Q2,4,April,Apr,17,3,Wednesday,False,2009-04
2009-04-23,20090423,2009,2,Q2,4,April,Apr,17,4,Thursday,False,2009-04
2009-04-24,20090424,2009,2,Q2,4,April,Apr,17,5,Friday,False,2009-04
2009-04-25,20090425,2009,2,Q2,4,April,Apr,17,6,Saturday,True,2009-04
2009-04-26,20090426,2009,2,Q2,4,April,Apr,17,7,Sunday,True,2009-04
2009-04-27,20090427,2009,2,Q2,4,April,Apr,18,1,Monday,False,2009-04
2009-04-28,20090428,2009,2,Q2,4,April,Apr,18,2,Tuesday,False,2009-04
2009-04-29,20090429,2009,2,Q2,4,April,Apr,18,3,Wednesday,False,2009-04
2009-04-30,20090430,2009,2,Q2,4,April,Apr,18,4,Thursday,False,2009-04
2009-05-01,20090501,2009,2,Q2,5,May,May,18,5,Friday,False,2009-05
2009-05-02,20090502,2009,2,Q2,5,May,May,18,6,Saturday,True,2009-05
2009-05-03,20090503,2009,2,Q2,5,May,May,18,7,Sunday,True,2009-05
2009-05-04,20090504,2009,2,Q2,5,May,May,19,1,Monday,False,2009-05
2009-05-05,20090505,2009,2,Q2,5,May,May,19,2,Tuesday,False,2009-05
2009-05-06,20090506,2009,2,Q2,5,May,May,19,3,Wednesday,False,2009-05
2009-05-07,20090507,2009,2,Q2,5,May,May,19,4,Thursday,False,2009-05
2009-05-08,20090508,2009,2,Q2,5,May,May,19,5,Friday,False,2009-05
2009-05-09,20090509,2009,2,Q2,5,May,May,19,6,Saturday,True,2009-05
2009-05-10,20090510,2009,2,Q2,5,May,May,19,7,Sunday,True,2009-05
2009-05-11,20090511,2009,2,Q2,5,May,May,20,1,Monday,False,2009-05
2009-05-12,20090512,2009,2,Q2,5,May,May,20,2,Tuesday,False,2009-05
2009-05-13,20090513,2009,2,Q2,5,May,May,20,3,Wednesday,False,2009-05
2009-05-14,20090514,2009,2,Q2,5,May,May,20,4,Thursday,False,2009-05
2009-05-15,20090515,2009,2,Q2,5,May,May,20,5,Friday,False,2009-05
2009-05-16,20090516,2009,2,Q2,5,May,May,20,6,Saturday,True,2009-05
2009-05-17,20090517,2009,2,Q2,5,May,May,20,7,Sunday,True,2009-05
2009-05-18,20090518,2009,2,Q2,5,May,May,21,1,Monday,False,2009-05
2009-05-19,20090519,2009,2,Q2,5,May,May,21,2,Tuesday,False,2009-05
2009-05-20,20090520,2009,2,Q2,5,May,May,21,3,Wednesday,False,2009-05
2009-05-21,20090521,2009,2,Q2,5,May,May,21,4,Thursday,False,2009-05
2009-05-22,20090522,2009,2,Q2,5,May,May,21,5,Friday,False,2009-05
2009-05-23,20090523,2009,2,Q2,5,May,May,21,6,Saturday,True,2009-05
2009-05-24,20090524,2009,2,Q2,5,May,May,21,7,Sunday,True,2009-05
2009-05-25,20090525,2009,2,Q2,5,May,May,22,1,Monday,False,2009-05
2009-05-26,20090526,2009,2,Q2,5,May,May,22,2,Tuesday,False,2009-05
2009-05-27,20090527,2009,2,Q2,5,May,May,22,3,Wednesday,False,2009-05
2009-05-28,20090528,2009,2,Q2,5,May,May,22,4,Thursday,False,2009-05
2009-05-29,20090529,2009,2,Q2,5,May,May,22,5,Friday,False,2009-05
2009-05-30,20090530,2009,2,Q2,5,May,May,22,6,Saturday,True,2009-05
2009-05-31,20090531,2009,2,Q2,5,May,May,22,7,Sunday,True,2009-05
2009-06-01,20090601,2009,2,Q2,6,June,Jun,23,1,Monday,False,2009-06
2009-06-02,20090602,2009,2,Q2,6,June,Jun,23,2,Tuesday,False,2009-06
2009-06-03,20090603,2009,2,Q2,6,June,Jun,23,3,Wednesday,False,2009-06
2009-06-04,20090604,2009,2,Q2,6,June,Jun,23,4,Thursday,False,2009-06
2009-06-05,20090605,2009,2,Q2,6,June,Jun,23,5,Friday,False,2009-06
2009-06-06,20090606,2009,2,Q2,6,June,Jun,23,6,Saturday,True,2009-06
2009-06-07,20090607,2009,2,Q2,6,June,Jun,23,7,Sunday,True,2009-06
2009-06-08,20090608,2009,2,Q2,6,June,Jun,24,1,Monday,False,2009-06
2009-06-09,20090609,2009,2,Q2,6,June,Jun,24,2,Tuesday,False,2009-06
2009-06-10,20090610,2009,2,Q2,6,June,Jun,24,3,Wednesday,False,2009-06
2009-06-11,20090611,2009,2,Q2,6,June,Jun,24,4,Thursday,False,2009-06
2009-06-12,20090612,2009,2,Q2,6,June,Jun,24,5,Friday,False,2009-06
2009-06-13,20090613,2009,2,Q2,6,June,Jun,24,6,Saturday,True,2009-06
2009-06-14,20090614,2009,2,Q2,6,June,Jun,24,7,Sunday,True,2009-06
2009-06-15,20090615,2009,2,Q2,6,June,Jun,25,1,Monday,False,2009-06
2009-06-16,20090616,2009,2,Q2,6,June,Jun,25,2,Tuesday,False,2009-06
2009-06-17,20090617,2009,2,Q2,6,June,Jun,25,3,Wednesday,False,2009-06
2009-06-18,20090618,2009,2,Q2,6,June,Jun,25,4,Thursday,False,2009-06
2009-06-19,20090619,2009,2,Q2,6,June,Jun,25,5,Friday,False,2009-06
2009-06-20,20090620,2009,2,Q2,6,June,Jun,25,6,Saturday,True,2009-06
2009-06-21,20090621,2009,2,Q2,6,June,Jun,25,7,Sunday,True,2009-06
2009-06-22,20090622,2009,2,Q2,6,June,Jun,26,1,Monday,False,2009-06
2009-06-23,20090623,2009,2,Q2,6,June,Jun,26,2,Tuesday,False,2009-06
2009-06-24,20090624,2009,2,Q2,6,June,Jun,26,3,Wednesday,False,2009-06
2009-06-25,20090625,2009,2,Q2,6,June,Jun,26,4,Thursday,False,2009-06
2009-06-26,20090626,2009,2,Q2,6,June,Jun,26,5,Friday,False,2009-06
2009-06-27,20090627,2009,2,Q2,6,June,Jun,26,6,Saturday,True,2009-06
2009-06-28,20090628,2009,2,Q2,6,June,Jun,26,7,Sunday,True,2009-06
2009-06-29,20090629,2009,2,Q2,6,June,Jun,27,1,Monday,False,2009-06
2009-06-30,20090630,2009,2,Q2,6,June,Jun,27,2,Tuesday,False,2009-06
2009-07-01,20090701,2009,3,Q3,7,July,Jul,27,3,Wednesday,False,2009-07
2009-07-02,20090702,2009,3,Q3,7,July,Jul,27,4,Thursday,False,2009-07
2009-07-03,20090703,2009,3,Q3,7,July,Jul,27,5,Friday,False,2009-07
2009-07-04,20090704,2009,3,Q3,7,July,Jul,27,6,Saturday,True,2009-07
2009-07-05,20090705,2009,3,Q3,7,July,Jul,27,7,Sunday,True,2009-07
2009-07-06,20090706,2009,3,Q3,7,July,Jul,28,1,Monday,False,2009-07
2009-07-07,20090707,2009,3,Q3,7,July,Jul,28,2,Tuesday,False,2009-07
2009-07-08,20090708,2009,3,Q3,7,July,Jul,28,3,Wednesday,False,2009-07
2009-07-09,20090709,2009,3,Q3,7,July,Jul,28,4,Thursday,False,2009-07
2009-07-10,20090710,2009,3,Q3,7,July,Jul,28,5,Friday,False,2009-07
2009-07-11,20090711,2009,3,Q3,7,July,Jul,28,6,Saturday,True,2009-07
2009-07-12,20090712,2009,3,Q3,7,July,Jul,28,7,Sunday,True,2009-07
2009-07-13,20090713,2009,3,Q3,7,July,Jul,29,1,Monday,False,2009-07
2009-07-14,20090714,2009,3,Q3,7,July,Jul,29,2,Tuesday,False,2009-07
2009-07-15,20090715,2009,3,Q3,7,July,Jul,29,3,Wednesday,False,2009-07
2009-07-16,20090716,2009,3,Q3,7,July,Jul,29,4,Thursday,False,2009-07
2009-07-17,20090717,2009,3,Q3,7,July,Jul,29,5,Friday,False,2009-07
2009-07-18,20090718,2009,3,Q3,7,July,Jul,29,6,Saturday,True,2009-07
2009-07-19,20090719,2009,3,Q3,7,July,Jul,29,7,Sunday,True,2009-07
2009-07-20,20090720,2009,3,Q3,7,July,Jul,30,1,Monday,False,2009-07
2009-07-21,20090721,2009,3,Q3,7,July,Jul,30,2,Tuesday,False,2009-07
2009-07-22,20090722,2009,3,Q3,7,July,Jul,30,3,Wednesday,False,2009-07
2009-07-23,20090723,2009,3,Q3,7,July,Jul,30,4,Thursday,False,2009-07
2009-07-24,20090724,2009,3,Q3,7,July,Jul,30,5,Friday,False,2009-07
2009-07-25,20090725,2009,3,Q3,7,July,Jul,30,6,Saturday,True,2009-07
2009-07-26,20090726,2009,3,Q3,7,July,Jul,30,7,Sunday,True,2009-07
2009-07-27,20090727,2009,3,Q3,7,July,Jul,31,1,Monday,False,2009-07
2009-07-28,20090728,2009,3,Q3,7,July,Jul,31,2,Tuesday,False,2009-07
2009-07-29,20090729,2009,3,Q3,7,July,Jul,31,3,Wednesday,False,2009-07
2009-07-30,20090730,2009,3,Q3,7,July,Jul,31,4,Thursday,False,2009-07
2009-07-31,20090731,2009,3,Q3,7,July,Jul,31,5,Friday,False,2009-07
2009-08-01,20090801,2009,3,Q3,8,August,Aug,31,6,Saturday,True,2009-08
2009-08-02,20090802,2009,3,Q3,8,August,Aug,31,7,Sunday,True,2009-08
2009-08-03,20090803,2009,3,Q3,8,August,Aug,32,1,Monday,False,2009-08
2009-08-04,20090804,2009,3,Q3,8,August,Aug,32,2,Tuesday,False,2009-08
2009-08-05,20090805,2009,3,Q3,8,August,Aug,32,3,Wednesday,False,2009-08
2009-08-06,20090806,2009,3,Q3,8,August,Aug,32,4,Thursday,False,2009-08
2009-08-07,20090807,2009,3,Q3,8,August,Aug,32,5,Friday,False,2009-08
2009-08-08,20090808,2009,3,Q3,8,August,Aug,32,6,Saturday,True,2009-08
2009-08-09,20090809,2009,3,Q3,8,August,Aug,32,7,Sunday,True,2009-08
2009-08-10,20090810,2009,3,Q3,8,August,Aug,33,1,Monday,False,2009-08
2009-08-11,20090811,2009,3,Q3,8,August,Aug,33,2,Tuesday,False,2009-08
2009-08-12,20090812,2009,3,Q3,8,August,Aug,33,3,Wednesday,False,2009-08
2009-08-13,20090813,2009,3,Q3,8,August,Aug,33,4,Thursday,False,2009-08
2009-08-14,20090814,2009,3,Q3,8,August,Aug,33,5,Friday,False,2009-08
2009-08-15,20090815,2009,3,Q3,8,August,Aug,33,6,Saturday,True,2009-08
2009-08-16,20090816,2009,3,Q3,8,August,Aug,33,7,Sunday,True,2009-08
2009-08-17,20090817,2009,3,Q3,8,August,Aug,34,1,Monday,False,2009-08
2009-08-18,20090818,2009,3,Q3,8,August,Aug,34,2,Tuesday,False,2009-08
2009-08-19,20090819,2009,3,Q3,8,August,Aug,34,3,Wednesday,False,2009-08
2009-08-20,20090820,2009,3,Q3,8,August,Aug,34,4,Thursday,False,2009-08
2009-08-21,20090821,2009,3,Q3,8,August,Aug,34,5,Friday,False,2009-08
2009-08-22,20090822,2009,3,Q3,8,August,Aug,34,6,Saturday,True,2009-08
2009-08-23,20090823,2009,3,Q3,8,August,Aug,34,7,Sunday,True,2009-08
2009-08-24,20090824,2009,3,Q3,8,August,Aug,35,1,Monday,False,2009-08
2009-08-25,20090825,2009,3,Q3,8,August,Aug,35,2,Tuesday,False,2009-08
2009-08-26,20090826,2009,3,Q3,8,August,Aug,35,3,Wednesday,False,2009-08
2009-08-27,20090827,2009,3,Q3,8,August,Aug,35,4,Thursday,False,2009-08
2009-08-28,20090828,2009,3,Q3,8,August,Aug,35,5,Friday,False,2009-08
2009-08-29,20090829,2009,3,Q3,8,August,Aug,35,6,Saturday,True,2009-08
2009-08-30,20090830,2009,3,Q3,8,August,Aug,35,7,Sunday,True,2009-08
2009-08-31,20090831,2009,3,Q3,8,August,Aug,36,1,Monday,False,2009-08
2009-09-01,20090901,2009,3,Q3,9,September,Sep,36,2,Tuesday,False,2009-09
2009-09-02,20090902,2009,3,Q3,9,September,Sep,36,3,Wednesday,False,2009-09
2009-09-03,20090903,2009,3,Q3,9,September,Sep,36,4,Thursday,False,2009-09
2009-09-04,20090904,2009,3,Q3,9,September,Sep,36,5,Friday,False,2009-09
2009-09-05,20090905,2009,3,Q3,9,September,Sep,36,6,Saturday,True,2009-09
2009-09-06,20090906,2009,3,Q3,9,September,Sep,36,7,Sunday,True,2009-09
2009-09-07,20090907,2009,3,Q3,9,September,Sep,37,1,Monday,False,2009-09
2009-09-08,20090908,2009,3,Q3,9,September,Sep,37,2,Tuesday,False,2009-09
2009-09-09,20090909,2009,3,Q3,9,September,Sep,37,3,Wednesday,False,2009-09
2009-09-10,20090910,2009,3,Q3,9,September,Sep,37,4,Thursday,False,2009-09
2009-09-11,20090911,2009,3,Q3,9,September,Sep,37,5,Friday,False,2009-09
2009-09-12,20090912,2009,3,Q3,9,September,Sep,37,6,Saturday,True,2009-09
2009-09-13,20090913,2009,3,Q3,9,September,Sep,37,7,Sunday,True,2009-09
2009-09-14,20090914,2009,3,Q3,9,September,Sep,38,1,Monday,False,2009-09
2009-09-15,20090915,2009,3,Q3,9,September,Sep,38,2,Tuesday,False,2009-09
2009-09-16,20090916,2009,3,Q3,9,September,Sep,38,3,Wednesday,False,2009-09
2009-09-17,20090917,2009,3,Q3,9,September,Sep,38,4,Thursday,False,2009-09
2009-09-18,20090918,2009,3,Q3,9,September,Sep,38,5,Friday,False,2009-09
2009-09-19,20090919,2009,3,Q3,9,September,Sep,38,6,Saturday,True,2009-09
2009-09-20,20090920,2009,3,Q3,9,September,Sep,38,7,Sunday,True,2009-09
2009-09-21,20090921,2009,3,Q3,9,September,Sep,39,1,Monday,False,2009-09
2009-09-22,20090922,2009,3,Q3,9,September,Sep,39,2,Tuesday,False,2009-09
2009-09-23,20090923,2009,3,Q3,9,September,Sep,39,3,Wednesday,False,2009-09
2009-09-24,20090924,2009,3,Q3,9,September,Sep,39,4,Thursday,False,2009-09
2009-09-25,20090925,2009,3,Q3,9,September,Sep,39,5,Friday,False,2009-09
